"CourseID","Subject","Catalog","LongTitle","ClassUnits","ComponentCode","ComponentDescr","PreRequisiteDescription","Career","EquivalentCourses"
"026503","PHIL","226","Introduction to Philosophy of Mind","3.00","LEC","Lecture","Students must not have taken the following courses: PHIL325, PHIL425.","UGRD",""
"026508","PHIL","232","Introduction to Ethics","3.00","CON","Conference","Students must not have taken the following courses: PHIL330, PHIL371, PHIL430.","UGRD",""
"026508","PHIL","232","Introduction to Ethics","3.00","LEC","Lecture","Students must not have taken the following courses: PHIL330, PHIL371, PHIL430.","UGRD",""
"026509","PHIL","233","APPLIED ETHICS","3.00","LEC","Lecture","Students must not have taken the following course: PHIL330.","UGRD",""
"026511","PHIL","235","Biomedical Ethics","3.00","LEC","Lecture","Students must not have taken the following course: PHIL330.","UGRD","PHIL 235 = PHIL 248"
"026512","PHIL","236","Environmental Ethics","3.00","LEC","Lecture","Students must not have taken the following course: PHIL330.","UGRD",""
"026514","PHIL","241","Philosophy of Human Rights","3.00","CON","Conference","Students must not have taken the following course: PHIL440.","UGRD",""
"026514","PHIL","241","Philosophy of Human Rights","3.00","LEC","Lecture","Students must not have taken the following course: PHIL440.","UGRD",""
"026522","PHIL","255","Philosophy of Leisure","3.00","LEC","Lecture","Prerequisite: 30 university credits.","UGRD",""
"026523","PHIL","260","Presocratics and Plato","3.00","CON","Conference","Students must not have taken the following courses: PHIL261, PHIL360, PHIL361, PHIL362, PHIL480, PHIL481","UGRD",""
"026523","PHIL","260","Presocratics and Plato","3.00","LEC","Lecture","Students must not have taken the following courses: PHIL261, PHIL360, PHIL361, PHIL362, PHIL480, PHIL481","UGRD",""
"026524","PHIL","261","Aristotle and Hellenistic Philosophy","3.00","CON","Conference","Prerequisite: PHIL260; Students must not have taken the following courses: PHIL261, PHIL360, PHIL361, PHIL362, PHIL480, PHIL481","UGRD",""
"026524","PHIL","261","Aristotle and Hellenistic Philosophy","3.00","LEC","Lecture","Prerequisite: PHIL260; Students must not have taken the following courses: PHIL261, PHIL360, PHIL361, PHIL362, PHIL480, PHIL481","UGRD",""
"026525","PHIL","263","Introduction to Epistemology","3.00","CON","Conference","Students must not have taken the following courses: PHIL371, PHIL463","UGRD",""
"026525","PHIL","263","Introduction to Epistemology","3.00","LEC","Lecture","Students must not have taken the following courses: PHIL371, PHIL463","UGRD",""
"026526","PHIL","265","Introduction to Metaphysics","3.00","CON","Conference","Students must not have taken the following courses:PHIL463, PHIL465","UGRD",""
"026526","PHIL","265","Introduction to Metaphysics","3.00","LEC","Lecture","Students must not have taken the following courses:PHIL463, PHIL465","UGRD",""
"026527","PHIL","266","Introduction to Philosophy of Religion","3.00","LEC","Lecture","","UGRD","PHIL 246 = PHIL 266"
"026531","PHIL","275","From Modern to Postmodern: Philosophical Thought and Cultural Critique","3.00","LEC","Lecture","","UGRD","PHIL 275 = PHIL 298D"
"026532","PHIL","285","Non-Western Philosophy","3.00","LEC","Lecture","","UGRD",""
"026561","PHIL","318","Philosophy of Biology","3.00","LEC","Lecture","Prerequisite: Three credits in Philosophy or permission of the Department.","UGRD",""
"026573","PHIL","324","Philosophy of Social Science","3.00","LEC","Lecture","Prerequisite: Three credits in Philosophy or 12 credits in social science, or permission of the Department.","UGRD","PHIL 324 = PHIL 346"
"026574","PHIL","325","PHILOSOPHICAL PSYCHOLOGY","3.00","LEC","Lecture","Prerequisite: PHIL 226, or permission of the Department.","UGRD",""
"026580","PHIL","327","KINDS OF MINDS","3.00","LEC","Lecture","Prerequisite: Three credits of Philosophy or Computer Science or Psychology or Biology or permission of the Department.","UGRD","PHIL 327 = PHIL 354"
"026581","PHIL","328","Intermediate Philosophy of Science","3.00","LEC","Lecture","Prerequisite: Three credits in Philosophy or permission of the Department.","UGRD",""
"026584","PHIL","330","Contemporary Ethical Theory","3.00","LEC","Lecture","Prerequisite: PHIL232 or PHIL233 or PHIL234 or PHIL235 or PHIL236 or PHIL241 or permission of the Department.","UGRD","PHIL 330 = PHIL 362"
"026592","PHIL","333","Philosophical Ideas in Literature","3.00","LEC","Lecture","","UGRD",""
"026602","PHIL","342","Political Philosophy","3.00","LEC","Lecture","Prerequisite: Three credits in Philosophy or Political Science, or permission of the Department.","UGRD",""
"026603","PHIL","343","Philosophy of Law: General Jurisprudence","3.00","LEC","Lecture","","UGRD","PHIL 343 = PHIL 357"
"026605","PHIL","345","Legal Philosophy: Legal Rights and Duties","3.00","LEC","Lecture","","UGRD","PHIL 345 = PHIL 358"
"026612","PHIL","352","Philosophy of History","3.00","LEC","Lecture","Prerequisite: Three credits in History or Philosophy, or permission of the Department.","UGRD",""
"026621","PHIL","360","Early Modern Philosophy I: 17th Century","3.00","LEC","Lecture","Prerequisite: 12 credits in Philosophy including PHIL 260 and 261, or permission of the Department.","UGRD",""
"026624","PHIL","361","Early Modern Philosophy II: 18th Century","3.00","LEC","Lecture","Prerequisite: 12 credits in Philosophy including PHIL 260 and 261, or permission of the Department.","UGRD",""
"026625","PHIL","362","Medieval Philosophy","3.00","LEC","Lecture","Prerequisite: PHIL 260 or 261, or permission of the Department.","UGRD","PHIL 330 = PHIL 362"
"026625","PHIL","362","Medieval Philosophy","3.00","LEC","Lecture","Prerequisite: PHIL 260 or 261, or permission of the Department.","UGRD","PHIL362 = PHIL363"
"026629","PHIL","364","Intermediate Epistemology","3.00","LEC","Lecture","Prerequisite: Three credits in Philosophy or permission of the Department.","UGRD",""
"026638","PHIL","371","Philosophy of Feminism","3.00","LEC","Lecture","Prerequisite: PHIL 232 or PHIL263 or permission of the department.","UGRD",""
"026643","PHIL","374","KANT & 19TH CENTURY PHILOSOPHY","3.00","LEC","Lecture","Prerequisite: Six credits in Philosophy or permission of the Department.","UGRD",""
"026651","PHIL","377","20th-Century Continental Philosophy","3.00","LEC","Lecture","Prerequisite: Six credits in Philosophy or permission of the Department.","UGRD",""
"026661","PHIL","385","Marxism","3.00","LEC","Lecture","","UGRD",""
"026663","PHIL","387","Existentialism","3.00","LEC","Lecture","","UGRD","PHIL387 = PHIL312 = PHIL386"
"026663","PHIL","387","Existentialism","3.00","LEC","Lecture","","UGRD",""
"026664","PHIL","389","Epistemology and Ethics in the Digital Age","3.00","LEC","Lecture","","UGRD","PHIL 347 = PHIL 389"
"026708","PHIL","414","Advanced Topics in Logic","3.00","LEC","Lecture","Prerequisite: PHIL 214, or permission of the Department.","UGRD","PHIL 414 = PHIL 422"
"026710","PHIL","416","Philosophy of Language","3.00","LEC","Lecture","Prerequisite: 12 credits in Philosophy or permission of the Department.","UGRD",""
"026712","PHIL","420","Advanced Philosophy of Science","3.00","LEC","Lecture","Prerequisite: 12 credits in Philosophy or permission of the Department.","UGRD",""
"026722","PHIL","430","Advanced Studies in Ethics","3.00","LEC","Lecture","Prerequisite: PHIL232 or PHIL330, or permission of the Department.","UGRD",""
"026729","PHIL","440","Advanced Political Philosophy","3.00","LEC","Lecture","Prerequisite: PHIL241 or PHIL342, or permission of the Department.","UGRD",""
"026732","PHIL","441","Philosophical Foundations of Biology","3.00","LEC","Lecture","Prerequisite:  12 credits of Philosophy courses or permission of the Department.","UGRD",""
"026741","PHIL","463","Current Research in Epistemology","3.00","LEC","Lecture","Prerequisite: PHIL 263 or 265 or 364 or 365, and 12 credits in Philosophy, or permission of the Department.","UGRD",""
"026742","PHIL","465","Current Research in Metaphysics","3.00","LEC","Lecture","Prerequisite: PHIL 263 or 265 or 364 or 365, and 12 credits in Philosophy, or permission of the Department.","UGRD",""
"026749","PHIL","471","Advanced Topics in Feminist Theory","3.00","LEC","Lecture","Prerequisite: PHIL 371, or permission of the Department.","UGRD",""
"026752","PHIL","472","Advanced Topics in Phenomenology","3.00","LEC","Lecture","Prerequisite: 12 credits in Philosophy, or permission of the Department.","UGRD",""
"026756","PHIL","473","Advanced Topics in Continental Philosophy","3.00","LEC","Lecture","Prerequisite: 12 credits in Philosophy including PHIL 374 or 377, or permission of theDepartment.","UGRD","PHIL 412 = PHIL 473"
"026756","PHIL","473","Advanced Topics in Continental Philosophy","3.00","LEC","Lecture","Prerequisite: 12 credits in Philosophy including PHIL 374 or 377, or permission of theDepartment.","UGRD",""
"026757","PHIL","474","Current Research Topics in Continental Philosophy","3.00","LEC","Lecture","Prerequisite: 12 credits in Philosophy including PHIL 374 or 377, or permission of the Department.","UGRD","PHIL 417 = PHIL 474"
"026757","PHIL","474","Current Research Topics in Continental Philosophy","3.00","LEC","Lecture","Prerequisite: 12 credits in Philosophy including PHIL 374 or 377, or permission of the Department.","UGRD",""
"026759","PHIL","480","Plato","3.00","LEC","Lecture","Prerequisite: 12 credits in Philosophy including PHIL 260 and 261, or permission of the Department.","UGRD",""
"026760","PHIL","481","Aristotle","3.00","LEC","Lecture","Prerequisite: 12 credits in Philosophy including PHIL 260 and 261, or permission of the Department.","UGRD",""
"026761","PHIL","483","Advanced Topics in the History of Philosophy","3.00","LEC","Lecture","Prerequisite: 12 credits in Philosophy, or permission of the Department.","UGRD",""
"026762","PHIL","485","Kant","3.00","LEC","Lecture","Prerequisite: 12 credits in Philosophy or permission of the Department.","UGRD",""
"026763","PHIL","486","HEGEL","3.00","LEC","Lecture","Prerequisite: 12 credits in Philosophy or permission of the Department.","UGRD",""
"026764","PHIL","487","Origins of Analytic Philosophy","3.00","LEC","Lecture","Prerequisite: 12 credits in Philosophy or permission of the Department.","UGRD","PHIL 467 = PHIL 487"
"026765","PHIL","488","Topics in 20th‑Century Analytic Philosophy","3.00","LEC","Lecture","Prerequisite:  12 credits in Philosophy or permission of the Department.","UGRD","PHIL 468 = PHIL 488"
"026766","PHIL","489","Phenomenology","3.00","LEC","Lecture","Prerequisite: 12 credits in Philosophy or permission of the Department.","UGRD","PHIL 449 = PHIL 489"
"026767","PHIL","490","Advanced Continental Philosophy","3.00","LEC","Lecture","Prerequisite:12 credits in Philosophy, including PHIL374 or PHIL377, or permission of the Department.","UGRD",""
"026774","PHIL","495","SPECIAL TOPICS IN PHILOSOPHY","3.00","LEC","Lecture","","UGRD",""
"026775","PHIL","496","Tutorial in Philosophy","3.00","LEC","Lecture","","UGRD",""
"026802","PHIL","497","TUTORIAL IN PHILOSOPHY","3.00","LEC","Lecture","","UGRD",""
"026803","PHIL","497A","Tutorial in Philosphy - Wittgenstein's Philosophical Investigations","3.00","TUT","Tutorial","","UGRD",""
"026863","PHIL","530","BIOTECHNOLOGY","3.00","LEC","Lecture","","GRAD",""
"026865","PHIL","602","ADVANCED TOPICS IN PHIL","3.00","LEC","Lecture","","GRAD",""
"026868","PHIL","606","TOPICS IN HISTORY OF PHIL","3.00","LEC","Lecture","","GRAD",""
"026869","PHIL","607","Kant","3.00","LEC","Lecture","","GRAD",""
"026870","PHIL","609","SEL. TOPICS/HISTORY OF PHIL","3.00","LEC","Lecture","","GRAD",""
"026874","PHIL","621","Value Theory","3.00","LEC","Lecture","","GRAD",""
"026875","PHIL","623","Issues in Ethical Theory","3.00","LEC","Lecture","","GRAD",""
"026882","PHIL","629","Values and Biotechnology","3.00","SEM","Seminar","","GRAD",""
"026883","PHIL","630","ADVANCED TOPICS IN PHIL","3.00","LEC","Lecture","","GRAD",""
"026884","PHIL","633","SEL. TOPICS IN VALUE THEORY","3.00","LEC","Lecture","","GRAD",""
"026885","PHIL","634","Selected Topics in Epistemology","3.00","LEC","Lecture","","GRAD",""
"026888","PHIL","640","TOPICS IN METAPHYSICS","3.00","LEC","Lecture","","GRAD",""
"026890","PHIL","643","Selected Topics in Metaphysics","3.00","LEC","Lecture","","GRAD",""
"026892","PHIL","650","ADVANCED TOPICS IN PHIL","3.00","LEC","Lecture","","GRAD",""
"026896","PHIL","651","PHILOSOPHY OF LANGUAGE","3.00","LEC","Lecture","","GRAD",""
"026897","PHIL","655","PHIL OF THE SOCIAL SCIENCES","3.00","LEC","Lecture","","GRAD",""
"026901","PHIL","662","ADVANCED TOPICS IN PHIL","3.00","LEC","Lecture","","GRAD",""
"026903","PHIL","663","WITTGENSTEIN","3.00","LEC","Lecture","","GRAD",""
"026906","PHIL","666","STUDIES/ANALYTIC PHILOSOPHY","3.00","LEC","Lecture","","GRAD",""
"026908","PHIL","668","ADVANCED TOPICS IN PHIL","3.00","LEC","Lecture","","GRAD",""
"026915","PHIL","672","Tutorial","3.00","LEC","Lecture","","GRAD",""
"026928","PHIL","672M","TUTORIAL/RATIONALITY VALUES IN SCIENCE","3.00","TUT","Tutorial","","GRAD",""
"026944","PHIL","676","ADVANCED TOPICS IN PHIL","3.00","LEC","Lecture","","GRAD",""
"026946","PHIL","678","TOPICS IN CURRENT RESEARCH","3.00","SEM","Seminar","","GRAD",""
"026950","PHIL","680","CORE SEMINAR","3.00","LEC","Lecture","","GRAD",""
"037988","PHIL","658","Selected Topics in Continental Philosophy","3.00","LEC","Lecture","","GRAD",""
"042132","PHIL","612","Ancient Philosophy","3.00","LEC","Lecture","Students who have received credit for PHIL601 or PHIL602 may not take this course for credit.","GRAD",""
"042133","PHIL","615","19th-Century Philosophy","3.00","LEC","Lecture","","GRAD",""
"042134","PHIL","617","Origins of Analytic Philosophy","3.00","SEM","Seminar","","GRAD",""
"042138","PHIL","626","POLITICAL PHILOSOPHY","3.00","LEC","Lecture","","GRAD",""
"042153","PHIL","644","Philosophy of Science","3.00","LEC","Lecture","","GRAD",""
"042154","PHIL","646","Philosophy of Language","3.00","LEC","Lecture","","GRAD",""
"042156","PHIL","649","Phenomenology","3.00","LEC","Lecture","","GRAD",""
"042177","PHIL","693","Research","27.00","LEC","Lecture","","GRAD",""
"042178","PHIL","696","Monograph Thesis","27.00","THE","Thesis Research","","GRAD",""
"046967","PHIL","291","INTRO TO SPEC TOPICS IN PHIL","3.00","LEC","Lecture","","UGRD",""
"046968","PHIL","292","INTRO TO SPEC TOPICS IN PHIL","3.00","LEC","Lecture","","UGRD",""
"046969","PHIL","298","INTRO TOPICS IN PHIL","3.00","LEC","Lecture","","UGRD",""
"046970","PHIL","299","INTRODUCTORY TOPICS IN PHIL.","6.00","LEC","Lecture","","UGRD",""
"046971","PHIL","398","INTERMEDIATE SPECIAL TOPICS","3.00","LEC","Lecture","","UGRD",""
"046972","PHIL","399","INTERMED SPEC TOPICS IN PHIL","6.00","LEC","Lecture","","UGRD",""
"046973","PHIL","493","SPEC TOPICS IN PHILOSOPHY","6.00","LEC","Lecture","","UGRD",""
"046974","PHIL","498","ADVANCED TOPICS IN PHIL","3.00","LEC","Lecture","","UGRD",""
"046975","PHIL","499","ADVANCED TOPICS IN PHIL","6.00","LEC","Lecture","","UGRD",""
"047279","PHIL","616","Selected Topics in the History and Philosophy of Science","3.00","LEC","Lecture","","GRAD",""
"047330","PHIL","315","Intermediate Logic:  Themes and Problems","3.00","LEC","Lecture","","UGRD",""
"048452","PHIL","652","SELECTED TOPICS IN LOGIC","3.00","LEC","Lecture","Note: Students who have received credit for PHIL 611 may not take this course for credit.","GRAD",""
"048776","PHIL","316","Intermediate Logic","3.00","LEC","Lecture","Prerequisite:  PHIL214.","UGRD",""
"048777","PHIL","317","Inductive and Abductive Logic","3.00","LEC","Lecture","Prerequisite:  PHIL210 or PHIL214 or permission of the Department.","UGRD",""
"048779","PHIL","482","Advanced Topics in Ancient Philosophy","3.00","LEC","Lecture","Prerequisite:  PHIL260 and PHIL261.","UGRD",""
"048845","PHIL","641","Philosophical Foundations of Biology","3.00","LEC","Lecture","","GRAD",""
"048847","PHIL","656","Selected Topics in Analytic Philosophy","3.00","LEC","Lecture","","GRAD","PHIL656 = PHIL666"
"049239","PHIL","631","Theories of Justice","3.00","LEC","Lecture","","GRAD",""
"049240","PHIL","614","Modern Philosophy","3.00","LEC","Lecture","","GRAD",""
"049262","PHIL","475","Contemporary Issues in Analytic Philosophy","3.00","LEC","Lecture","","UGRD",""
"049581","PHIL","281","Philosophy in the Islamic World","3.00","LEC","Lecture","","UGRD",""
"049582","PHIL","380","Chinese Philosophy: From Han to the 19th Century","3.00","LEC","Lecture","","UGRD",""
"049584","PHIL","659","Selected Topics in Metaphysics, Epistemology, or Philosophy of Science","3.00","LEC","Lecture","","GRAD",""
"050066","PHIL","280","Classical Chinese Philisophy","3.00","LEC","Lecture","","UGRD",""
"050067","PHIL","372","Philosophy of Race","3.00","LEC","Lecture","","UGRD",""
